Unnamed: 0,reger,reger2,reger3,dis1,dis2,dis3
325,"('PVV', 'VVD', 'FvD', 'NSC')","('PVV', 'VVD', 'JA21', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP', 'NSC')",96.42935007057278,112.52938918692584,144.67329889036017
326,"('PVV', 'BBB', 'VVD', 'JA21', 'SGP')","('PVV', 'BBB', 'VVD', '50PLUS', 'NSC')","('PVV', 'VVD', 'FvD', 'JA21', 'NSC')",112.49279238398836,114.030813385441,119.74303175154154
329,"('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'SGP', 'NSC')",170.23239605224074,211.38537346799063,211.4109603835053
345,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'SGP', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,170.23239605224074,173.7908639926679
349,"('PVV', 'BBB', 'VVD', 'FvD', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'NSC')",118.65316690049052,144.67329889036017,147.755124014569
360,"('PVV', 'BBB', 'VVD', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21')","('PVV', 'VVD', 'FvD', 'NSC')",73.7986082552817,74.59535932582557,96.42935007057278
361,"('PVV', 'BBB', 'VVD', 'FvD')","('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP')",89.55419718441567,107.29749950604408,112.49279238398836
376,"('PVV', 'BBB', 'VVD', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD')","('PVV', 'BBB', 'VVD', 'SGP', 'NSC')",73.7986082552817,89.55419718441567,107.29749950604408
382,"('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA')",107.29749950604408,141.52105911152964,142.15397690818665
385,"('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')",257.86790484292766,276.6923818888462,292.68648560339034
386,"('VVD', 'CU', 'SP', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'SGP', 'D66', 'GL/PvdA', 'CDA', 'NSC')",354.131165932207,371.25716147064605,372.9047576498155
391,"('Denk', 'BBB', 'VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'CU', 'SGP', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('Denk', 'VVD', 'CU', 'PvdD', 'D66', 'GL/PvdA', 'CDA')",497.2391806503682,505.0502437172108,532.3705093748866
394,"('PVV', 'BBB', 'VVD', 'FvD', '50PLUS', 'SGP')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'GL', 'BBB', 'VVD', 'NSC')",206.5964736861053,217.87218521850323,262.7797044490268
402,"('PVV', 'BBB', 'VVD', 'FvD', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA')",118.65316690049052,141.52105911152964,142.15397690818665
403,"('VVD', 'CU', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA')",130.783128354906,141.52105911152964,142.15397690818665
405,"('PVV', 'BBB', 'VVD', 'NSC')","('PVV', 'BBB', 'VVD', '50PLUS')","('PVV', 'BBB', 'VVD', '50PLUS', 'NSC')",73.7986082552817,89.61732226778699,114.030813385441
407,"('PVV', 'BBB', 'VVD', 'FvD', 'NSC')","('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'NSC')",118.65316690049052,142.15397690818665,147.755124014569
408,"('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')",187.96326918839728,194.03201295034924,211.38537346799063
416,"('BBB', 'VVD', '50PLUS', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', '50PLUS', 'D66', 'GL/PvdA', 'CDA')",360.6804455434883,371.25716147064605,385.117401037738
417,"('PVV', 'BBB', 'VVD', 'JA21', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')",144.67329889036017,147.755124014569,170.23239605224074
430,"('PVV', 'BBB', 'VVD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'NSC')","('PVV', 'BBB', 'VVD', '50PLUS', 'JA21', 'NSC')",98.8998478780133,118.65316690049052,158.88479720599642
433,"('PVV', 'BBB', 'VVD', 'NSC')","('VVD', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'SGP', 'NSC')",73.7986082552817,98.97598546674084,107.29749950604408
434,"('PVV', 'BBB', 'VVD', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD')","('PVV', 'BBB', 'VVD', '50PLUS')",73.7986082552817,89.55419718441567,89.61732226778699
437,"('BBB', 'VVD', '50PLUS', 'Volt', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'SP', 'Volt', 'PvdD', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'SP', 'PvdD', 'D66', 'GL/PvdA', 'CDA', 'NSC')",541.850490246415,594.2040687077662,617.9192128466428
441,"('PVV', 'BBB', 'VVD', 'FvD', 'JA21')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'SGP')","('PVV', 'BBB', 'VVD', '50PLUS', 'SGP', 'NSC')",108.90853344870122,163.6135129562776,166.60808576986486
457,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'FvD', 'SGP', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,168.74108562642266,170.23239605224074
458,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'SGP', 'D66', 'GL/PvdA', 'CDA')",276.6923818888462,292.68648560339034,317.5173225015857
459,"('PVV', 'VVD', 'FvD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', '50PLUS', 'NSC')",119.74303175154154,168.74108562642266,184.8387723478247
473,"('PVV', 'VVD', 'FvD', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP')",96.42935007057278,108.90853344870122,112.49279238398836
477,"('VVD', 'D66', 'GL/PvdA')","('VVD', 'GL/PvdA', 'CDA')","('VVD', 'GL/PvdA', 'CDA', 'NSC')",97.21060140775268,98.97598546674084,121.58199960093812
486,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,187.96326918839728,194.03201295034924
495,"('PVV', 'BBB', 'VVD', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', '50PLUS', 'NSC')",73.7986082552817,98.8998478780133,114.030813385441
498,"('VVD', 'Volt', 'D66', 'GL/PvdA')","('VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'D66', 'GL/PvdA')",135.99889614109924,142.15397690818665,161.38940977668122
